ID,English,Japanese,Chinese,German,Spanish,Russian,Korean,Arabic
60510300,Dane's Quality Footwork,上質なダン流蹴術,优质丹恩流踢击术,Danes wertige Beinarbeit,Patadas de Dane de calidad,Качественный пинок Дейна,상질의 단류 발차기술,ﺗﻘﻧﻳﺔ اﻟﺭﻛﻝ اﻟﻣﻣﻳﺯة ﻟﺩاﻳﻥ
60510400,Dane's Fire Footwork,炎のダン流蹴術,火焰丹恩流踢击术,Danes feurige Beinarbeit,Patadas de Dane de fuego,Огненный пинок Дейна,화염의 단류 발차기술,ﺗﻘﻧﻳﺔ اﻟﺭﻛﻝ اﻟﻧﺎرﻳﺔ ﻟﺩاﻳﻥ
60510500,Dane's Flame Art Footwork,炎術のダン流蹴術,焰术丹恩流踢击术,Danes flammende Beinarbeit,Patadas de Dane de arte de llama,Пылающий пинок Дейна,화염술의 단류 발차기술,ﺗﻘﻧﻳﺔ رﻛﻝ أﺳﻠﻭب اﻟﻠﻬﺏ ﻟﺩاﻳﻥ
60510600,Dane's Lightning Footwork,雷のダン流蹴術,雷电丹恩流踢击术,Danes blitzende Beinarbeit,Patadas de Dane de rayo,Громовой пинок Дейна,벼락의 단류 발차기술,ﺗﻘﻧﻳﺔ اﻟﺭﻛﻝ اﻟﺑﺭﻗﻳﺔ ﻟﺩاﻳﻥ
60510700,Dane's Sacred Footwork,神聖なダン流蹴術,神圣丹恩流踢击术,Danes heilige Beinarbeit,Patadas de Dane sagradas,Священный пинок Дейна,신성한 단류 발차기술,ﺗﻘﻧﻳﺔ اﻟﺭﻛﻝ اﻟﻣﻘﺩﺳﺔ ﻟﺩاﻳﻥ
60510800,Dane's Magic Footwork,魔力のダン流蹴術,魔力丹恩流踢击术,Danes magische Beinarbeit,Patadas de Dane mágicas,Зачарованный пинок Дейна,마력의 단류 발차기술,ﺗﻘﻧﻳﺔ اﻟﺭﻛﻝ اﻟﺳﺣﺭﻳﺔ ﻟﺩاﻳﻥ
60510900,Dane's Cold Footwork,冷たいダン流蹴術,寒冷丹恩流踢击术,Danes eisige Beinarbeit,Patadas de Dane frías,Морозный пинок Дейна,차가운 단류 발차기술,ﺗﻘﻧﻳﺔ اﻟﺭﻛﻝ اﻟﺑﺎردة ﻟﺩاﻳﻥ
60511000,Dane's Poison Footwork,毒のダン流蹴術,毒丹恩流踢击术,Danes giftige Beinarbeit,Patadas de Dane venenosas,Отравленный пинок Дейна,독의 단류 발차기술,ﺗﻘﻧﻳﺔ اﻟﺭﻛﻝ اﻟﺳﺎﻣﺔ ﻟﺩاﻳﻥ
60511100,Dane's Blood Footwork,血のダン流蹴術,血丹恩流踢击术,Danes blutige Beinarbeit,Patadas de Dane de sangre,Кровавый пинок Дейна,피의 단류 발차기술,ﺗﻘﻧﻳﺔ اﻟﺭﻛﻝ اﻟﺩﻣﻭﻳﺔ ﻟﺩاﻳﻥ
60511200,Dane's Occult Footwork,神秘のダン流蹴術,神秘丹恩流踢击术,Danes okkulte Beinarbeit,Patadas de Dane ocultas,Оккультный пинок Дейна,신비의 단류 발차기술,ﺗﻘﻧﻳﺔ اﻟﺭﻛﻝ اﻟﻐﺎﻣﺿﺔ ﻟﺩاﻳﻥ
61500000,Firespark Perfume Bottle,火花の調香瓶,火花调香瓶,Feuerfunken-Parfümflasche,Botella de perfume de chispas ígneas,Флакон огненных искр,불꽃의 조향병,ﻗﺎرورة ﻋﻁﺭ اﻟﺷﺭارات اﻟﻧﺎرﻳﺔ
61510000,Chilling Perfume Bottle,冷気の調香瓶,寒气调香瓶,Frost-Parfümflasche,Botella de perfume congelante,Флакон мороза,냉기의 조향병,ﻗﺎرورة ﻋﻁﺭ اﻟﺑﺭد
61520000,Frenzyflame Perfume Bottle,狂い火の調香瓶,癫火调香瓶,Parfümflasche der rasenden Flamme,Botella de perfume de llamas frenéticas,Флакон яростного пламени,미친 불의 조향병,ﻗﺎرورة ﻋﻁﺭ ﻟﻬﻳﺏ اﻟﺟﻧﻭن
61530000,Lightning Perfume Bottle,雷の調香瓶,雷电调香瓶,Blitzparfümflasche,Botella de perfume de rayos,Флакон молнии,벼락의 조향병,ﻗﺎرورة ﻋﻁﺭ اﻟﺑﺭق
61540000,Deadly Poison Perfume Bottle,猛毒の調香瓶,剧毒调香瓶,Tödliche Giftparfümflasche,Botella de perfume de veneno mortal,Флакон смертельного яда,맹독의 조향병,ﻗﺎرورة ﻋﻁﺭ اﻟﺳﻡ اﻟﻔﺗﺎك
62500000,Dueling Shield,デュエリングシールド,决斗盾,Duellantenschild,Escudo de duelo,Дуэльный щит,듀얼링 실드,درع اﻟﻣﺑﺎرزة
62500100,Heavy Dueling Shield,重厚なデュエリングシールド,厚重决斗盾,Schwerer Duellantenschild,Escudo de duelo pesado,Тяжёлый дуэльный щит,중후한 듀얼링 실드,درع اﻟﻣﺑﺎرزة اﻟﺛﻘﻳﻠﺔ
62500200,Keen Dueling Shield,鋭利なデュエリングシールド,锋利决斗盾,Solider Duellantenschild,Escudo de duelo afilado,Острый дуэльный щит,예리한 듀얼링 실드,درع اﻟﻣﺑﺎرزة اﻟﺑﺎﺗﺭة
62500300,Quality Dueling Shield,上質なデュエリングシールド,优质决斗盾,Wertiger Duellantenschild,Escudo de duelo de calidad,Качественный дуэльный щит,상질의 듀얼링 실드,درع اﻟﻣﺑﺎرزة اﻟﻣﻣﻳﺯة
62500400,Fire Dueling Shield,炎のデュエリングシールド,火焰决斗盾,Feuriger Duellantenschild,Escudo de duelo de fuego,Огненный дуэльный щит,화염의 듀얼링 실드,درع اﻟﻣﺑﺎرزة اﻟﻧﺎرﻳﺔ
62500500,Flame Art Dueling Shield,炎術のデュエリングシールド,焰术决斗盾,Flammender Duellantenschild,Escudo de duelo de arte de llama,Пылающий дуэльный щит,화염술의 듀얼링 실드,درع أﺳﻠﻭب ﻟﻬﺏ اﻟﻣﺑﺎرزة
62500600,Lightning Dueling Shield,雷のデュエリングシールド,雷电决斗盾,Blitzender Duellantenschild,Escudo de duelo de rayo,Громовой дуэльный щит,벼락의 듀얼링 실드,درع اﻟﻣﺑﺎرزة اﻟﺑﺭﻗﻳﺔ
62500700,Sacred Dueling Shield,神聖なデュエリングシールド,神圣决斗盾,Heiliger Duellantenschild,Escudo de duelo sagrado,Священный дуэльный щит,신성한 듀얼링 실드,درع اﻟﻣﺑﺎرزة اﻟﻣﻘﺩﺳﺔ
62500800,Magic Dueling Shield,魔力のデュエリングシールド,魔力决斗盾,Magischer Duellantenschild,Escudo de duelo mágico,Зачарованный дуэльный щит,마력의 듀얼링 실드,درع اﻟﻣﺑﺎرزة اﻟﺳﺣﺭﻳﺔ
62500900,Cold Dueling Shield,冷たいデュエリングシールド,寒冷决斗盾,Eisiger Duellantenschild,Escudo de duelo frío,Морозный дуэльный щит,차가운 듀얼링 실드,درع اﻟﻣﺑﺎرزة اﻟﺑﺎردة
62501000,Poison Dueling Shield,毒のデュエリングシールド,毒决斗盾,Giftiger Duellantenschild,Escudo de duelo venenoso,Отравленный дуэльный щит,독의 듀얼링 실드,درع اﻟﻣﺑﺎرزة اﻟﺳﺎﻣﺔ
62501100,Blood Dueling Shield,血のデュエリングシールド,血决斗盾,Blutiger Duellantenschild,Escudo de duelo de sangre,Кровавый дуэльный щит,피의 듀얼링 실드,درع اﻟﻣﺑﺎرزة اﻟﺩﻣﻭﻳﺔ
62501200,Occult Dueling Shield,神秘のデュエリングシールド,神秘决斗盾,Okkulter Duellantenschild,Escudo de duelo oculto,Оккультный дуэльный щит,신비의 듀얼링 실드,درع اﻟﻣﺑﺎرزة اﻟﻐﺎﻣﺿﺔ
62510000,Carian Thrusting Shield,カーリアの刺突盾,卡利亚突刺盾,Carianischer Stoßschild,Escudo de embestida de Caria,Карианский колющий щит,카리아의 관통 방패,درع ﻛﺎرﻳﺎ اﻟﻁﺎﻋﻧﺔ
62510100,Heavy Carian Thrusting Shield,重厚なカーリア刺突盾,厚重卡利亚突刺盾,Schwerer Carianischer Stoßschild,Escudo de embestida de Caria pesado,Тяжёлый карианский колющий щит,중후한 카리아의 관통 방패,درع ﻛﺎرﻳﺎ اﻟﻁﺎﻋﻧﺔ اﻟﺛﻘﻳﻠﺔ
62510200,Keen Carian Thrusting Shield,鋭利なカーリア刺突盾,锋利卡利亚突刺盾,Solider Carianischer Stoßschild,Escudo de embestida de Caria afilado,Острый карианский колющий щит,예리한 카리아의 관통 방패,درع ﻛﺎرﻳﺎ اﻟﻁﺎﻋﻧﺔ اﻟﺑﺎﺗﺭة
62510300,Quality Carian Thrusting Shield,上質なカーリア刺突盾,优质卡利亚突刺盾,Wertiger Carianischer Stoßschild,Escudo de embestida de Caria de calidad,Качественный карианский колющий щит,상질의 카리아의 관통 방패,درع ﻛﺎرﻳﺎ اﻟﻁﺎﻋﻧﺔ اﻟﻣﻣﻳﺯة
62510400,Fire Carian Thrusting Shield,炎のカーリア刺突盾,火焰卡利亚突刺盾,Feuriger Carianischer Stoßschild,Escudo de embestida de Caria de fuego,Огненный карианский колющий щит,화염의 카리아의 관통 방패,درع ﻛﺎرﻳﺎ اﻟﻁﺎﻋﻧﺔ اﻟﻧﺎرﻳﺔ
62510500,Flame Art Carian Thrusting Shield,炎術のカーリア刺突盾,焰术卡利亚突刺盾,Flammender Carianischer Stoßschild,Escudo de embestida de Caria de arte de llama,Пылающий карианский колющий щит,화염술의 카리아의 관통 방패,درع أﺳﻠﻭب ﻟﻬﺏ ﻛﺎرﻳﺎ اﻟﻁﺎﻋﻧﺔ
62510600,Lightning Carian Thrusting Shield,雷のカーリア刺突盾,雷电卡利亚突刺盾,Blitzender Carianischer Stoßschild,Escudo de embestida de Caria de rayo,Громовой карианский колющий щит,벼락의 카리아의 관통 방패,درع ﻛﺎرﻳﺎ اﻟﻁﺎﻋﻧﺔ اﻟﺑﺭﻗﻳﺔ
62510700,Sacred Carian Thrusting Shield,神聖なカーリア刺突盾,神圣卡利亚突刺盾,Heiliger Carianischer Stoßschild,Escudo de embestida de Caria sagrado,Священный карианский колющий щит,신성한 카리아의 관통 방패,درع ﻛﺎرﻳﺎ اﻟﻁﺎﻋﻧﺔ اﻟﻣﻘﺩﺳﺔ
62510800,Magic Carian Thrusting Shield,魔力のカーリア刺突盾,魔力卡利亚突刺盾,Magischer Carianischer Stoßschild,Escudo de embestida de Caria mágico,Зачарованный карианский колющий щит,마력의 카리아의 관통 방패,درع ﻛﺎرﻳﺎ اﻟﻁﺎﻋﻧﺔ اﻟﺳﺣﺭﻳﺔ
62510900,Cold Carian Thrusting Shield,冷たいカーリア刺突盾,寒冷卡利亚突刺盾,Eisiger Carianischer Stoßschild,Escudo de embestida de Caria frío,Морозный карианский колющий щит,차가운 카리아의 관통 방패,درع ﻛﺎرﻳﺎ اﻟﻁﺎﻋﻧﺔ اﻟﺑﺎردة
62511000,Poison Carian Thrusting Shield,毒のカーリア刺突盾,毒卡利亚突刺盾,Giftiger Carianischer Stoßschild,Escudo de embestida de Caria venenoso,Отравленный карианский колющий щит,독의 카리아의 관통 방패,درع ﻛﺎرﻳﺎ اﻟﻁﺎﻋﻧﺔ اﻟﺳﺎﻣﺔ
62511100,Blood Carian Thrusting Shield,血のカーリア刺突盾,血卡利亚突刺盾,Blutiger Carianischer Stoßschild,Escudo de embestida de Caria de sangre,Кровавый карианский колющий щит,피의 카리아의 관통 방패,درع ﻛﺎرﻳﺎ اﻟﻁﺎﻋﻧﺔ اﻟﺩﻣﻭﻳﺔ
62511200,Occult Carian Thrusting Shield,神秘のカーリア刺突盾,神秘卡利亚突刺盾,Okkulter Carianischer Stoßschild,Escudo de embestida de Caria oculto,Оккультный карианский колющий щит,신비의 카리아의 관통 방패,درع ﻛﺎرﻳﺎ اﻟﻁﺎﻋﻧﺔ اﻟﻐﺎﻣﺿﺔ
63500000,Smithscript Dagger,流紋の短剣,流纹短剑,Schmiedeschrift-Dolch,Daga con caligrafía de forja,Гладиус с письменами\n,유문 단검,ﺧﻧﺟﺭ ﻣﺧﻁﻭﻁﺔ اﻟﺣﺩادة اﻟﻘﺻﻳﺭ
63500100,Heavy Smithscript Dagger,重厚な流紋短剣,厚重流纹短剑,Schwerer Schmiedeschrift-Dolch,Daga con caligrafía de forja pesada,Тяжёлый гладиус с письменами\n,중후한 유문 단검,ﺧﻧﺟﺭ ﻣﺧﻁﻭﻁﺔ اﻟﺣﺩادة اﻟﻘﺻﻳﺭ اﻟﺛﻘﻳﻝ
63500200,Keen Smithscript Dagger,鋭利な流紋短剣,锋利流纹短剑,Solider Schmiedeschrift-Dolch,Daga con caligrafía de forja afilada,Острый гладиус с письменами\n,예리한 유문 단검,ﺧﻧﺟﺭ ﻣﺧﻁﻭﻁﺔ اﻟﺣﺩادة اﻟﻘﺻﻳﺭ اﻟﺑﺎﺗﺭ
63500300,Quality Smithscript Dagger,上質な流紋短剣,优质流纹短剑,Wertiger Schmiedeschrift-Dolch,Daga con caligrafía de forja de calidad,Качественный гладиус с письменами\n,상질의 유문 단검,ﺧﻧﺟﺭ ﻣﺧﻁﻭﻁﺔ اﻟﺣﺩادة اﻟﻘﺻﻳﺭ اﻟﻣﻣﻳﺯ
63500400,Fire Smithscript Dagger,炎の流紋短剣,火焰流纹短剑,Feuriger Schmiedeschrift-Dolch,Daga con caligrafía de forja de fuego,Огненный гладиус с письменами\n,화염의 유문 단검,ﺧﻧﺟﺭ ﻣﺧﻁﻭﻁﺔ اﻟﺣﺩادة اﻟﻘﺻﻳﺭ اﻟﻧﺎري
63500500,Flame Art Smithscript Dagger,炎術の流紋短剣,焰术流纹短剑,Flammender Schmiedeschrift-Dolch,Daga con caligrafía de forja de arte de llama,Пылающий гладиус с письменами\n,화염술의 유문 단검,ﺧﻧﺟﺭ أﺳﻠﻭب ﻟﻬﺏ ﻣﺧﻁﻭﻁﺔ اﻟﺣﺩادة اﻟﻘﺻﻳﺭ
63500600,Lightning Smithscript Dagger,雷の流紋短剣,雷电流纹短剑,Blitzender Schmiedeschrift-Dolch,Daga con caligrafía de forja de rayo,Громовой гладиус с письменами\n,벼락의 유문 단검,ﺧﻧﺟﺭ ﻣﺧﻁﻭﻁﺔ اﻟﺣﺩادة اﻟﻘﺻﻳﺭ اﻟﺑﺭﻗﻲ
63500700,Sacred Smithscript Dagger,神聖な流紋短剣,神圣流纹短剑,Heiliger Schmiedeschrift-Dolch,Daga con caligrafía de forja sagrada,Священный гладиус с письменами\n,신성한 유문 단검,ﺧﻧﺟﺭ ﻣﺧﻁﻭﻁﺔ اﻟﺣﺩادة اﻟﻘﺻﻳﺭ اﻟﻣﻘﺩس
63500800,Magic Smithscript Dagger,魔力の流紋短剣,魔力流纹短剑,Magischer Schmiedeschrift-Dolch,Daga con caligrafía de forja mágica,Зачарованный гладиус с письменами\n,마력의 유문 단검,ﺧﻧﺟﺭ ﻣﺧﻁﻭﻁﺔ اﻟﺣﺩادة اﻟﻘﺻﻳﺭ اﻟﺳﺣﺭي
63500900,Cold Smithscript Dagger,冷たい流紋短剣,寒冷流纹短剑,Eisiger Schmiedeschrift-Dolch,Daga con caligrafía de forja fría,Морозный гладиус с письменами\n,차가운 유문 단검,ﺧﻧﺟﺭ ﻣﺧﻁﻭﻁﺔ اﻟﺣﺩادة اﻟﻘﺻﻳﺭ اﻟﺑﺎرد
63501000,Poison Smithscript Dagger,毒の流紋短剣,毒流纹短剑,Giftiger Schmiedeschrift-Dolch,Daga con caligrafía de forja venenosa,Отравленный гладиус с письменами\n,독의 유문 단검,ﺧﻧﺟﺭ ﻣﺧﻁﻭﻁﺔ اﻟﺣﺩادة اﻟﻘﺻﻳﺭ اﻟﺳﺎم
63501100,Blood Smithscript Dagger,血の流紋短剣,血流纹短剑,Blutiger Schmiedeschrift-Dolch,Daga con caligrafía de forja de sangre,Кровавый гладиус с письменами\n,피의 유문 단검,ﺧﻧﺟﺭ ﻣﺧﻁﻭﻁﺔ اﻟﺣﺩادة اﻟﻘﺻﻳﺭ اﻟﺩﻣﻭي
63501200,Occult Smithscript Dagger,神秘の流紋短剣,神秘流纹短剑,Okkulter Schmiedeschrift-Dolch,Daga con caligrafía de forja oculta,Оккультный гладиус с письменами\n,신비의 유문 단검,ﺧﻧﺟﺭ ﻣﺧﻁﻭﻁﺔ اﻟﺣﺩادة اﻟﻘﺻﻳﺭ اﻟﻐﺎﻣﺽ
64500000,Backhand Blade,逆手剣,反手剑,Rückhandklinge,Hoja de revés,Клинок для левой руки,역수검,اﻟﻧﺻﻝ ﻣﻌﻛﻭس اﻟﻘﺑﺿﺔ
64500100,Heavy Backhand Blade,重厚な逆手剣,厚重反手剑,Schwere Rückhandklinge,Hoja de revés pesada,Тяжёлый клинок для левой руки,중후한 역수검,اﻟﻧﺻﻝ ﻣﻌﻛﻭس اﻟﻘﺑﺿﺔ اﻟﺛﻘﻳﻝ
64500200,Keen Backhand Blade,鋭利な逆手剣,锋利反手剑,Solide Rückhandklinge,Hoja de revés afilada,Острый клинок для левой руки,예리한 역수검,اﻟﻧﺻﻝ ﻣﻌﻛﻭس اﻟﻘﺑﺿﺔ اﻟﺑﺎﺗﺭ
64500300,Quality Backhand Blade,上質な逆手剣,优质反手剑,Wertige Rückhandklinge,Hoja de revés de calidad,Качественный клинок для левой руки,상질의 역수검,اﻟﻧﺻﻝ ﻣﻌﻛﻭس اﻟﻘﺑﺿﺔ اﻟﻣﻣﻳﺯ
64500400,Fire Backhand Blade,炎の逆手剣,火焰反手剑,Feurige Rückhandklinge,Hoja de revés de fuego,Огненный клинок для левой руки,화염의 역수검,اﻟﻧﺻﻝ ﻣﻌﻛﻭس اﻟﻘﺑﺿﺔ اﻟﻧﺎري
64500500,Flame Art Backhand Blade,炎術の逆手剣,焰术反手剑,Flammende Rückhandklinge,Hoja de revés de arte de llama,Пылающий клинок для левой руки,화염술의 역수검,ﻧﺻﻝ أﺳﻠﻭب اﻟﻠﻬﺏ ﻣﻌﻛﻭس اﻟﻘﺑﺿﺔ
64500600,Lightning Backhand Blade,雷の逆手剣,雷电反手剑,Blitzende Rückhandklinge,Hoja de revés de rayo,Громовой клинок для левой руки,벼락의 역수검,اﻟﻧﺻﻝ ﻣﻌﻛﻭس اﻟﻘﺑﺿﺔ اﻟﺑﺭﻗﻲ
64500700,Sacred Backhand Blade,神聖な逆手剣,神圣反手剑,Heilige Rückhandklinge,Hoja de revés sagrada,Священный клинок для левой руки,신성한 역수검,اﻟﻧﺻﻝ ﻣﻌﻛﻭس اﻟﻘﺑﺿﺔ اﻟﻣﻘﺩس
64500800,Magic Backhand Blade,魔力の逆手剣,魔力反手剑,Magische Rückhandklinge,Hoja de revés mágica,Зачарованный линок для левой руки,마력의 역수검,اﻟﻧﺻﻝ ﻣﻌﻛﻭس اﻟﻘﺑﺿﺔ اﻟﺳﺣﺭي
64500900,Cold Backhand Blade,冷たい逆手剣,寒冷反手剑,Eisige Rückhandklinge,Hoja de revés fría,Морозный клинок для левой руки,차가운 역수검,اﻟﻧﺻﻝ ﻣﻌﻛﻭس اﻟﻘﺑﺿﺔ اﻟﺑﺎرد
64501000,Poison Backhand Blade,毒の逆手剣,毒反手剑,Giftige Rückhandklinge,Hoja de revés venenosa,Отравленный клинок для левой руки,독의 역수검,اﻟﻧﺻﻝ ﻣﻌﻛﻭس اﻟﻘﺑﺿﺔ اﻟﺳﺎم
64501100,Blood Backhand Blade,血の逆手剣,血反手剑,Blutige Rückhandklinge,Hoja de revés de sangre,Кровавый клинок для левой руки,피의 역수검,اﻟﻧﺻﻝ ﻣﻌﻛﻭس اﻟﻘﺑﺿﺔ اﻟﺩﻣﻭي
64501200,Occult Backhand Blade,神秘の逆手剣,神秘反手剑,Okkulte Rückhandklinge,Hoja de revés oculta,Оккультный клинок для левой руки,신비의 역수검,اﻟﻧﺻﻝ ﻣﻌﻛﻭس اﻟﻘﺑﺿﺔ اﻟﻐﺎﻣﺽ
64510000,Smithscript Cirque,流紋の円刃,流纹圆刃刀,Schmiedeschrift-Cirque,Hoja circular con caligrafía de forja,Диск с письменами,유문 차크람,ﻧﺻﻝ ﻣﺧﻁﻭﻁﺔ اﻟﺣﺩادة اﻟﺩاﺋﺭي
64510100,Heavy Smithscript Cirque,重厚な流紋円刃,厚重流纹圆刃刀,Schweres Schmiedeschrift-Cirque,Hoja circular con caligrafía de forja pesada,Тяжёлый диск с письменами,중후한 유문 차크람,ﻧﺻﻝ ﻣﺧﻁﻭﻁﺔ اﻟﺣﺩادة اﻟﺩاﺋﺭي اﻟﺛﻘﻳﻝ
64510200,Keen Smithscript Cirque,鋭利な流紋円刃,锋利流纹圆刃刀,Solides Schmiedeschrift-Cirque,Hoja circular con caligrafía de forja afilada,Острый диск с письменами,예리한 유문 차크람,ﻧﺻﻝ ﻣﺧﻁﻭﻁﺔ اﻟﺣﺩادة اﻟﺩاﺋﺭي اﻟﺑﺎﺗﺭ
64510300,Quality Smithscript Cirque,上質な流紋円刃,优质流纹圆刃刀,Wertiges Schmiedeschrift-Cirque,Hoja circular con caligrafía de forja de calidad,Качественный диск с письменами,상질의 유문 차크람,ﻧﺻﻝ ﻣﺧﻁﻭﻁﺔ اﻟﺣﺩادة اﻟﺩاﺋﺭي اﻟﻣﻣﻳﺯ
64510400,Fire Smithscript Cirque,炎の流紋円刃,火焰流纹圆刃刀,Feuriges Schmiedeschrift-Cirque,Hoja circular con caligrafía de forja de fuego,Огненный диск с письменами,화염의 유문 차크람,ﻧﺻﻝ ﻣﺧﻁﻭﻁﺔ اﻟﺣﺩادة اﻟﺩاﺋﺭي اﻟﻧﺎري
64510500,Flame Art Smithscript Cirque,炎術の流紋円刃,焰术流纹圆刃刀,Flammendes Schmiedeschrift-Cirque,Hoja circular con caligrafía de forja de arte de llama,Пылающий диск с письменами,화염술의 유문 차크람,ﻧﺻﻝ أﺳﻠﻭب ﻟﻬﺏ ﻣﺧﻁﻭﻁﺔ اﻟﺣﺩادة اﻟﺩاﺋﺭي
64510600,Lightning Smithscript Cirque,雷の流紋円刃,雷电流纹圆刃刀,Blitzendes Schmiedeschrift-Cirque,Hoja circular con caligrafía de forja de rayo,Громовой диск с письменами,벼락의 유문 차크람,ﻧﺻﻝ ﻣﺧﻁﻭﻁﺔ اﻟﺣﺩادة اﻟﺩاﺋﺭي اﻟﺑﺭﻗﻲ
64510700,Sacred Smithscript Cirque,神聖な流紋円刃,神圣流纹圆刃刀,Heiliges Schmiedeschrift-Cirque,Hoja circular con caligrafía de forja sagrada,Священный диск с письменами,신성한 유문 차크람,ﻧﺻﻝ ﻣﺧﻁﻭﻁﺔ اﻟﺣﺩادة اﻟﺩاﺋﺭي اﻟﻣﻘﺩس
64510800,Magic Smithscript Cirque,魔力の流紋円刃,魔力流纹圆刃刀,Magisches Schmiedeschrift-Cirque,Hoja circular con caligrafía de forja mágica,Зачарованый диск с письменами,마력의 유문 차크람,ﻧﺻﻝ ﻣﺧﻁﻭﻁﺔ اﻟﺣﺩادة اﻟﺩاﺋﺭي اﻟﺳﺣﺭي
64510900,Cold Smithscript Cirque,冷たい流紋円刃,寒冷流纹圆刃刀,Eisiges Schmiedeschrift-Cirque,Hoja circular con caligrafía de forja fría,Морозный диск с письменами,차가운 유문 차크람,ﻧﺻﻝ ﻣﺧﻁﻭﻁﺔ اﻟﺣﺩادة اﻟﺩاﺋﺭي اﻟﺑﺎرد
64511000,Poison Smithscript Cirque,毒の流紋円刃,毒流纹圆刃刀,Giftiges Schmiedeschrift-Cirque,Hoja circular con caligrafía de forja venenosa,Отравленный диск с письменами,독의 유문 차크람,ﻧﺻﻝ ﻣﺧﻁﻭﻁﺔ اﻟﺣﺩادة اﻟﺩاﺋﺭي اﻟﺳﺎم
64511100,Blood Smithscript Cirque,血の流紋円刃,血流纹圆刃刀,Blutiges Schmiedeschrift-Cirque,Hoja circular con caligrafía de forja de sangre,Кровавый диск с письменами,피의 유문 차크람,ﻧﺻﻝ ﻣﺧﻁﻭﻁﺔ اﻟﺣﺩادة اﻟﺩاﺋﺭي اﻟﺩﻣﻭي
64511200,Occult Smithscript Cirque,神秘の流紋円刃,神秘流纹圆刃刀,Okkultes Schmiedeschrift-Cirque,Hoja circular con caligrafía de forja oculta,Оккультный диск с письменами,신비의 유문 차크람,ﻧﺻﻝ ﻣﺧﻁﻭﻁﺔ اﻟﺣﺩادة اﻟﺩاﺋﺭي اﻟﻐﺎﻣﺽ
64520000,Curseblade's Cirque,呪剣士の円刃,咒剑士圆刃刀,Schmiedeschrift-Cirque d. Fluchklinge,Hoja circular de Filo Maldito,Диск Проклятых клинков,주검사의 차크람,ﻧﺻﻝ اﻟﻣﺑﺎرز اﻟﻣﻠﻌﻭن
66500000,Great Katana,大刀,大刀,Großkatana,Gran katana,Большая катана,대도,ﺳﻳﻑ اﻟﻛﺎﺗﺎﻧﺎ اﻟﻌﻅﻳﻡ
66500100,Heavy Great Katana,重厚な大刀,厚重大刀,Schweres Großkatana,Gran katana pesada,Тяжёлая большая катана,중후한 대도,ﺳﻳﻑ اﻟﻛﺎﺗﺎﻧﺎ اﻟﻌﻅﻳﻡ اﻟﺛﻘﻳﻝ
66500200,Keen Great Katana,鋭利な大刀,锋利大刀,Solides Großkatana,Gran katana afilada,Острая большая катана,예리한 대도,ﺳﻳﻑ اﻟﻛﺎﺗﺎﻧﺎ اﻟﻌﻅﻳﻡ اﻟﺑﺎﺗﺭ
66500300,Quality Great Katana,上質な大刀,优质大刀,Wertiges Großkatana,Gran katana de calidad,Качественная большая катана,상질의 대도,ﺳﻳﻑ اﻟﻛﺎﺗﺎﻧﺎ اﻟﻌﻅﻳﻡ اﻟﻣﻣﻳﺯ
66500400,Fire Great Katana,炎の大刀,火焰大刀,Feuriges Großkatana,Gran katana de fuego,Огненная большая катана,화염의 대도,ﺳﻳﻑ اﻟﻛﺎﺗﺎﻧﺎ اﻟﻌﻅﻳﻡ اﻟﻧﺎري
66500500,Flame Art Great Katana,炎術の大刀,焰术大刀,Flammendes Großkatana,Gran katana de arte de llama,Пылающая большая катана,화염술의 대도,ﺳﻳﻑ أﺳﻠﻭب ﻟﻬﺏ اﻟﻛﺎﺗﺎﻧﺎ اﻟﻌﻅﻳﻡ
66500600,Lightning Great Katana,雷の大刀,雷电大刀,Blitzendes Großkatana,Gran katana de rayo,Громовая большая катана,벼락의 대도,ﺳﻳﻑ اﻟﻛﺎﺗﺎﻧﺎ اﻟﻌﻅﻳﻡ اﻟﺑﺭﻗﻲ
66500700,Sacred Great Katana,神聖な大刀,神圣大刀,Heiliges Großkatana,Gran katana sagrada,Священная большая катана,신성한 대도,ﺳﻳﻑ اﻟﻛﺎﺗﺎﻧﺎ اﻟﻌﻅﻳﻡ اﻟﻣﻘﺩس
66500800,Magic Great Katana,魔力の大刀,魔力大刀,Magisches Großkatana,Gran katana mágica,Зачарованная большая катана,마력의 대도,ﺳﻳﻑ اﻟﻛﺎﺗﺎﻧﺎ اﻟﻌﻅﻳﻡ اﻟﺳﺣﺭي
66500900,Cold Great Katana,冷たい大刀,寒冷大刀,Eisiges Großkatana,Gran katana fría,Морозная большая катана,차가운 대도,ﺳﻳﻑ اﻟﻛﺎﺗﺎﻧﺎ اﻟﻌﻅﻳﻡ اﻟﺑﺎرد
66501000,Poison Great Katana,毒の大刀,毒大刀,Giftiges Großkatana,Gran katana venenosa,Отравленная большая катана,독의 대도,ﺳﻳﻑ اﻟﻛﺎﺗﺎﻧﺎ اﻟﻌﻅﻳﻡ اﻟﺳﺎم
66501100,Blood Great Katana,血の大刀,血大刀,Blutiges Großkatana,Gran katana de sangre,Кровавая большая катана,피의 대도,ﺳﻳﻑ اﻟﻛﺎﺗﺎﻧﺎ اﻟﻌﻅﻳﻡ اﻟﺩﻣﻭي
